sample_id,layer_z,rank_within_endpoint,score,x_model_pixel,y_model_pixel,raw_camera_x_px,raw_camera_y_px,rank_2_machine_x,rank_2_machine_y,rank_2_inverse_denominator,rank_2_containing_part,rank_1_machine_x,rank_1_machine_y,rank_1_inverse_denominator,rank_1_containing_part,both_ranks_inside_known_part_rectangles,same_containing_part_under_both_ranks,machine_coordinate_shift_rank_alternative_to_selected
test_z_228,228,3,0.7342187166213989,166,165,1225.5859375,1219.7265625,5.8439849155408545,2.44511565355027,0.99976666597992,part02,3.156015084459131,-2.4451156535502636,0.9965443777756858,part03,True,False,5.580281717776595
test_z_228,228,4,0.7328241467475891,170,175,1249.0234375,1278.3203125,4.087143150832861,5.962696846167871,0.9958085786042002,part02,4.912856849167126,-5.962696846167851,0.9925990474748878,part03,True,False,11.953945701266067
test_z_228,228,5,0.729190468788147,177,168,1290.0390625,1237.3046875,1.1757203214718572,3.4137950849799656,0.9971812282652444,part02,7.824279678528132,-3.4137950849799448,0.9939672730308263,part03,True,False,9.529917578512089
test_z_229,229,1,0.734464168548584,179,194,1301.7578125,1389.6484375,0.11218660472468252,12.713527807219462,0.9880884966614814,part01,8.887813395275293,-12.713527807219435,0.9849038476669973,part04,True,False,26.89882493319733
test_z_229,229,2,0.7341185212135315,182,176,1319.3359375,1284.1796875,-1.0121189419413943,6.221311405023909,0.9937579807418595,part02,10.012118941941385,-6.221311405023873,0.9905550587719925,part03,True,False,16.62385885748425
test_z_229,229,3,0.7333596348762512,193,196,1383.7890625,1401.3671875,-5.9040032453622215,13.33628517496201,0.9854138432857384,part01,14.904003245362194,-13.33628517496197,0.9822378148067373,part04,True,False,33.828968993891515
test_z_229,229,4,0.7284249067306519,166,173,1225.5859375,1266.6015625,5.792909210919517,5.283463017068864,0.9970566896310046,part02,3.207090789080459,-5.283463017068861,0.9938431357896172,part03,True,False,10.878712365057728
test_z_229,229,5,0.725487470626831,175,166,1278.3203125,1225.5859375,2.037456329439292,2.7214060813838454,0.9981440308222609,part02,6.962543670560698,-2.7214060813838388,0.9949269724364496,part03,True,False,7.340346691869952
test_z_230,230,1,0.7357657551765442,193,196,1383.7890625,1401.3671875,-5.9040032453622215,13.33628517496201,0.9854138432857384,part01,14.904003245362194,-13.33628517496197,0.9822378148067373,part04,True,False,33.828968993891515
test_z_230,230,2,0.7311860918998718,180,193,1307.6171875,1383.7890625,-0.30668637421572525,12.344781577358297,0.9882845894702019,part01,9.306686374215701,-12.34478157735828,0.9850993084607029,part04,True,False,26.495121520216177
test_z_230,230,3,0.7300803065299988,183,175,1325.1953125,1278.3203125,-1.4283808727585843,5.855949313241661,0.9939540735505801,part02,10.428380872758577,-5.85594931324165,0.9907505195656979,part03,True,False,16.665874370310753
test_z_230,230,4,0.7298108339309692,179,197,1301.7578125,1407.2265625,0.08693829699301983,13.799246341636856,0.987072255530638,part01,8.913061703006962,-13.799246341636827,0.9838908819222216,part04,True,False,28.975459491902768
test_z_230,230,5,0.7275039553642273,170,175,1249.0234375,1278.3203125,4.087143150832861,5.962696846167871,0.9958085786042002,part02,4.912856849167126,-5.962696846167851,0.9925990474748878,part03,True,False,11.953945701266067
test_z_231,231,1,0.7328043580055237,178,193,1295.8984375,1383.7890625,0.5477453989352802,12.35945180366638,0.9885698979399896,part01,8.452254601064702,-12.359451803666353,0.985383697369809,part04,True,False,25.95198376377336
test_z_231,231,2,0.7327291965484619,178,197,1295.8984375,1407.2265625,0.5146836733916401,13.80638134986482,0.987214909765532,part01,8.485316326608352,-13.806381349864788,0.9840330763767747,part04,True,False,28.74014002756603
test_z_231,231,3,0.7262569069862366,177,169,1290.0390625,1243.1640625,1.1677481166340251,3.7689939225598716,0.9968424812216299,part02,7.832251883365953,-3.76899392255986,0.9936296177825678,part03,True,False,10.061653502777606
test_z_231,231,4,0.7199527621269226,190,201,1366.2109375,1430.6640625,-4.6667225598589575,15.173937523376347,0.9841480707723479,part01,13.666722559858929,-15.173937523376296,0.9809761219291037,part04,True,False,35.45572915356585
test_z_231,231,5,0.7146484851837158,161,140,1196.2890625,1073.2421875,8.09030201355475,-6.2772426608263965,1.00894861324475,part03,0.9096979864452233,6.277242660826406,1.0056967312549154,part02,True,False,14.462924181704654
test_z_232,232,1,0.7345327734947205,179,194,1301.7578125,1389.6484375,0.11218660472468252,12.713527807219462,0.9880884966614814,part01,8.887813395275293,-12.713527807219435,0.9849038476669973,part04,True,False,26.89882493319733
test_z_232,232,2,0.7302011847496033,168,176,1237.3046875,1284.1796875,4.927160042336523,6.335543659148201,0.9957551400303736,part02,4.0728399576634695,-6.335543659148179,0.9925457811357354,part03,True,False,12.699854984800696
test_z_232,232,3,0.7289842963218689,177,167,1290.0390625,1231.4453125,1.1836871117598182,3.05883749080189,0.9975199753088587,part02,7.816312888240169,-3.058837490801888,0.9943049282790849,part03,True,False,9.023174157211661
test_z_232,232,4,0.7192232012748718,166,152,1225.5859375,1143.5546875,5.926394965595238,-2.1345245106616786,1.0041703775469077,part03,3.073605034404745,2.1345245106616924,1.0009338960030472,part02,True,False,5.134509707651149
test_z_232,232,5,0.7187748551368713,155,146,1161.1328125,1108.3984375,10.5642552758347,-4.12971975271512,1.0077720563924266,part03,-1.5642552758347144,4.129719752715133,1.0045239664926824,part02,True,False,14.673755795494834
test_z_233,233,1,0.7381731867790222,179,196,1301.7578125,1401.3671875,0.09536017412584948,13.43709184816076,0.9874110025742525,part01,8.90463982587413,-13.437091848160739,0.9842285371704802,part04,True,False,28.281180267562004
test_z_233,233,2,0.7238066792488098,176,169,1284.1796875,1243.1640625,1.5911470380961739,3.7774941942160667,0.9969851354565238,part02,7.408852961903799,-3.7774941942160503,0.9937718122371209,part03,True,False,9.535384195996008
test_z_233,233,3,0.7218226194381714,161,139,1196.2890625,1067.3828125,8.095855177664252,-6.624809165666042,1.0092873602883645,part03,0.9041448223357322,6.624809165666046,1.006034386503174,part02,True,False,15.07557905225901
test_z_233,233,4,0.7202597260475159,154,146,1155.2734375,1108.3984375,10.98173303966724,-4.120193719070284,1.0079147106273205,part03,-1.98173303966726,4.120193719070302,1.0046661609472354,part02,True,False,15.360841055121995
test_z_233,233,5,0.7113920450210571,168,150,1237.3046875,1131.8359375,5.099953985806628,-2.8542698672380458,1.0045625631643489,part03,3.9000460141933457,2.854269867238067,1.0013248175904583,part02,True,False,5.833284241354412
test_z_234,234,1,0.7356534600257874,179,195,1301.7578125,1395.5078125,0.10377627472269187,13.07518575518095,0.9877497496178669,part01,8.896223725277284,-13.075185755180916,0.9845661924187388,part04,True,False,27.588930068067327
test_z_234,234,2,0.7296199798583984,183,174,1325.1953125,1272.4609375,-1.4195010298699675,5.499007619855025,0.9942928205941945,part02,10.419501029869943,-5.499007619855004,0.9910881748139565,part03,True,False,16.159155577672365
test_z_234,234,3,0.7256632447242737,177,170,1290.0390625,1249.0234375,1.1597704917245562,4.124434249563261,0.9965037341780154,part02,7.840229508275424,-4.124434249563244,0.9932919625343092,part03,True,False,10.614723933654485
test_z_234,234,4,0.7104429602622986,172,142,1260.7421875,1084.9609375,3.477523129990693,-5.6885844516792865,1.0067019225736888,part03,5.522476870009297,5.688584451679306,1.0034572817583145,part02,True,False,11.559489956497467
test_z_234,234,5,0.7027666568756104,160,123,1190.4296875,973.6328125,8.599160926681476,-12.143723986063822,1.0148499672210893,part04,0.4008390733185074,12.143723986063842,1.0115790649298642,part01,True,False,25.63381770650125
test_z_235,235,1,0.7370867729187012,179,194,1301.7578125,1389.6484375,0.11218660472468252,12.713527807219462,0.9880884966614814,part01,8.887813395275293,-12.713527807219435,0.9849038476669973,part04,True,False,26.89882493319733
test_z_235,235,2,0.7322947978973389,165,169,1219.7265625,1243.1640625,6.240550877844652,3.870836887534121,0.9985543320403562,part02,2.759449122155324,-3.8708368875341046,0.9953359512372045,part03,True,False,8.48832034462899
test_z_235,235,3,0.7306517362594604,176,167,1284.1796875,1231.4453125,1.6067962318177422,3.0674335342508843,0.9976626295437526,part02,7.39320376818224,-3.0674335342508776,0.994447122733638,part03,True,False,8.433214459806134
test_z_235,235,4,0.7278264760971069,165,165,1219.7265625,1219.7265625,6.26547848257034,2.4537799405560814,0.9999093202148139,part02,2.73452151742964,-2.4537799405560703,0.9966865722302388,part03,True,False,6.045808554393459
test_z_235,235,5,0.7265869975090027,170,174,1249.0234375,1272.4609375,4.094130868809871,5.60638336283303,0.9961473256478147,part02,4.905869131190098,-5.606383362833001,0.9929367027231464,part03,True,False,11.242110862770186
test_z_236,236,1,0.7343010902404785,179,197,1301.7578125,1407.2265625,0.08693829699301983,13.799246341636856,0.987072255530638,part01,8.913061703006962,-13.799246341636827,0.9838908819222216,part04,True,False,28.975459491902768
test_z_236,236,2,0.7303084135055542,164,165,1213.8671875,1219.7265625,6.68685180016509,2.4624417556958993,1.0000519744497078,part02,2.3131481998348997,-2.4624417556958975,0.9968287666847919,part03,True,False,6.5866350122289345
test_z_236,236,3,0.7297075390815735,183,176,1325.1953125,1284.1796875,-1.437266770345525,6.213134386415542,0.9936153265069657,part02,10.43726677034552,-6.213134386415526,0.9904128643174394,part03,True,False,17.18769043308708
test_z_236,236,4,0.7272685766220093,169,175,1243.1640625,1278.3203125,4.510563448028552,5.970891728816041,0.9959512328390941,part02,4.489436551971443,-5.970891728816031,0.9927412419294409,part03,True,False,11.94180214602101
test_z_236,236,5,0.7255992889404297,177,168,1290.0390625,1237.3046875,1.1757203214718572,3.4137950849799656,0.9971812282652444,part02,7.824279678528132,-3.4137950849799448,0.9939672730308263,part03,True,False,9.529917578512089
test_z_237,237,1,0.7377268671989441,179,195,1301.7578125,1395.5078125,0.10377627472269187,13.07518575518095,0.9877497496178669,part01,8.896223725277284,-13.075185755180916,0.9845661924187388,part04,True,False,27.588930068067327
test_z_237,237,2,0.7290650606155396,164,166,1213.8671875,1225.5859375,6.680769903087729,2.8162982544944093,0.9997132274060934,part02,2.319230096912263,-2.8162982544944026,0.9964911114365333,part03,True,False,7.123845374088777
test_z_237,237,3,0.7265195846557617,178,167,1295.8984375,1231.4453125,0.760456957652833,3.050238988379795,0.9973773210739649,part02,8.23954304234716,-3.050238988379785,0.9941627338245318,part03,True,False,9.651557398015978
test_z_237,237,4,0.7256456017494202,174,169,1272.4609375,1243.1640625,2.4375814912325207,3.7944874420164654,0.9972704439263115,part02,6.562418508767457,-3.7944874420164383,0.994056201146227,part03,True,False,8.637523963017916
test_z_237,237,5,0.7229414582252502,184,203,1331.0546875,1442.3828125,-2.108754073455917,15.943202693446748,0.9843265020944822,part01,11.108754073455893,-15.943202693446716,0.9811539781599049,part04,True,False,34.517319857007855
test_z_238,238,1,0.7345428466796875,180,194,1307.6171875,1389.6484375,-0.3152386581305835,12.706241305731599,0.9879458424265875,part01,9.315238658130562,-12.706241305731576,0.9847616532124444,part04,True,False,27.176099164834874
test_z_238,238,2,0.7326451539993286,168,176,1237.3046875,1284.1796875,4.927160042336523,6.335543659148201,0.9957551400303736,part02,4.0728399576634695,-6.335543659148179,0.9925457811357354,part03,True,False,12.699854984800696
test_z_238,238,3,0.7288796901702881,184,176,1331.0546875,1284.1796875,-1.8625366939816188,6.204955019506395,0.9934726722720718,part02,10.862536693981605,-6.20495501950637,0.9902706698628863,part03,True,False,17.774514336696786
test_z_238,238,4,0.725148618221283,175,170,1278.3203125,1249.0234375,2.0067372039323286,4.141336400490388,0.9967890426478031,part02,6.993262796067657,-4.141336400490376,0.9935763514434153,part03,True,False,9.667890473579389
test_z_238,238,5,0.724515438079834,175,166,1278.3203125,1225.5859375,2.037456329439292,2.7214060813838454,0.9981440308222609,part02,6.962543670560698,-2.7214060813838388,0.9949269724364496,part03,True,False,7.340346691869952
test_z_239,239,1,0.7366670966148376,179,194,1301.7578125,1389.6484375,0.11218660472468252,12.713527807219462,0.9880884966614814,part01,8.887813395275293,-12.713527807219435,0.9849038476669973,part04,True,False,26.89882493319733
test_z_239,239,2,0.7308465242385864,184,175,1331.0546875,1278.3203125,-1.8535045648889144,5.847721463062918,0.9938114193156863,part02,10.853504564888897,-5.847721463062897,0.9906083251111448,part03,True,False,17.269958490469023
test_z_239,239,3,0.7275446057319641,178,168,1295.8984375,1237.3046875,0.7523452336946922,3.405244447793967,0.9970385740303505,part02,8.247654766305303,-3.405244447793937,0.9938250785762732,part03,True,False,10.127310797372106
test_z_239,239,4,0.7197965979576111,161,140,1196.2890625,1073.2421875,8.09030201355475,-6.2772426608263965,1.00894861324475,part03,0.9096979864452233,6.277242660826406,1.0056967312549154,part02,True,False,14.462924181704654
test_z_239,239,5,0.7190831303596497,156,146,1166.9921875,1108.3984375,10.146659303917195,-4.139248483639423,1.0076294021575327,part03,-1.1466593039172033,4.13924848363943,1.0043817720381294,part02,True,False,14.002591089341424
test_z_240,240,1,0.7346673607826233,179,196,1301.7578125,1401.3671875,0.09536017412584948,13.43709184816076,0.9874110025742525,part01,8.90463982587413,-13.437091848160739,0.9842285371704802,part04,True,False,28.281180267562004
test_z_240,240,2,0.7329705357551575,169,177,1243.1640625,1290.0390625,4.496863972324802,6.684149771681025,0.9952737387518653,part02,4.5031360276751835,-6.684149771681018,0.9920659314329238,part03,True,False,13.368301014703855
test_z_240,240,3,0.7284610867500305,169,165,1243.1640625,1219.7265625,4.578782202880717,2.4191079507511946,0.9993387032752384,part02,4.42121779711927,-2.41910795075119,0.9961177944120265,part03,True,False,4.840780892739671
test_z_240,240,4,0.721799373626709,175,168,1278.3203125,1237.3046875,2.0221071991289765,3.430889022055559,0.997466536735032,part02,6.977892800871018,-3.430889022055542,0.9942516619399324,part03,True,False,8.464266587075274
test_z_240,240,5,0.7170355916023254,160,139,1190.4296875,1067.3828125,8.513055083744842,-6.614944822053803,1.0094300145232584,part03,0.4869449162551368,6.614944822053814,1.006176580957727,part02,True,False,15.47412111933817
test_z_241,241,1,0.7325357794761658,179,194,1301.7578125,1389.6484375,0.11218660472468252,12.713527807219462,0.9880884966614814,part01,8.887813395275293,-12.713527807219435,0.9849038476669973,part04,True,False,26.89882493319733
test_z_241,241,2,0.7324657440185547,184,175,1331.0546875,1278.3203125,-1.8535045648889144,5.847721463062918,0.9938114193156863,part02,10.853504564888897,-5.847721463062897,0.9906083251111448,part03,True,False,17.269958490469023
test_z_241,241,3,0.7309497594833374,166,165,1225.5859375,1219.7265625,5.8439849155408545,2.44511565355027,0.99976666597992,part02,3.156015084459131,-2.4451156535502636,0.9965443777756858,part03,True,False,5.580281717776595
test_z_241,241,4,0.723962664604187,176,171,1284.1796875,1254.8828125,1.5754765613175077,4.4885205436504965,0.9963076413692948,part02,7.42452343868247,-4.488520543650484,0.9930965017406037,part03,True,False,10.71441160571605
test_z_241,241,5,0.7234846353530884,175,167,1278.3203125,1231.4453125,2.029784369738625,3.076027119781443,0.9978052837786464,part02,6.970215630261367,-3.0760271197814455,0.994589317188191,part03,True,False,7.8902238502132525
test_z_242,242,1,0.7345482707023621,180,193,1307.6171875,1383.7890625,-0.30668637421572525,12.344781577358297,0.9882845894702019,part01,9.306686374215701,-12.34478157735828,0.9850993084607029,part04,True,False,26.495121520216177
test_z_242,242,2,0.7332585453987122,174,167,1272.4609375,1231.4453125,2.4526515774047604,3.08461824844764,0.9979479380135403,part02,6.547348422595227,-3.084618248447623,0.9947315116427441,part03,True,False,7.404459548720439
test_z_242,242,3,0.7244663834571838,166,150,1225.5859375,1131.8359375,5.939009323727216,-2.8355217932600585,1.0048478716341365,part03,3.0609906762727634,2.8355217932600767,1.0016092064995643,part02,True,False,6.3595382454472835
test_z_242,242,4,0.7242074012756348,185,201,1336.9140625,1430.6640625,-2.51944189707861,15.208702219143843,0.9848613419468172,part01,11.519441897078586,-15.208702219143795,0.981687094201869,part04,True,False,33.500876868347945
test_z_242,242,5,0.7147258520126343,157,148,1172.8515625,1120.1171875,9.718914071634998,-3.450503671847042,1.00680925383541,part03,-0.7189140716350273,3.450503671847069,1.003564267087059,part02,True,False,12.512879712766356
test_z_243,243,1,0.7307465672492981,180,197,1307.6171875,1407.2265625,-0.340930735012469,13.792109270771126,0.9869296012957443,part01,9.340930735012455,-13.792109270771103,0.9837486874676686,part04,True,False,29.23401364972513
test_z_243,243,2,0.7306931018829346,173,190,1266.6015625,1366.2109375,2.704197916833444,11.314235671180377,0.9902994102453022,part01,6.295802083166535,-11.314235671180354,0.98710763538735,part04,True,False,22.911729218451892
test_z_243,243,3,0.7271755933761597,171,172,1254.8828125,1260.7421875,3.684985280300045,4.886141138474656,0.9966821655001497,part02,5.315014719699939,-4.886141138474641,0.9934698187651104,part03,True,False,9.907295134076085
test_z_243,243,4,0.7251134514808655,177,167,1290.0390625,1231.4453125,1.1836871117598182,3.05883749080189,0.9975199753088587,part02,7.816312888240169,-3.058837490801888,0.9943049282790849,part03,True,False,9.023174157211661
test_z_243,243,5,0.7131927013397217,161,124,1196.2890625,979.4921875,8.17870756606884,-11.810450088141073,1.014368565942581,part04,0.8212924339311366,11.810450088141089,1.0110992152270526,part01,True,False,24.740219937674272
test_z_244,244,1,0.7359433770179749,178,194,1295.8984375,1389.6484375,0.5394884672524349,12.720812205049116,0.9882311508963753,part01,8.46051153274755,-12.720812205049084,0.9850460421215504,part04,True,False,26.646179069964425
test_z_244,244,2,0.7322810888290405,177,168,1290.0390625,1237.3046875,1.1757203214718572,3.4137950849799656,0.9971812282652444,part02,7.824279678528132,-3.4137950849799448,0.9939672730308263,part03,True,False,9.529917578512089
test_z_244,244,3,0.7278737425804138,170,175,1249.0234375,1278.3203125,4.087143150832861,5.962696846167871,0.9958085786042002,part02,4.912856849167126,-5.962696846167851,0.9925990474748878,part03,True,False,11.953945701266067
test_z_244,244,4,0.726718008518219,188,201,1354.4921875,1430.6640625,-3.807436899833755,15.187849446985558,0.9844333792421356,part01,12.807436899833732,-15.187849446985512,0.9812605108382098,part04,True,False,34.62278317345491
test_z_244,244,5,0.7244450449943542,160,139,1190.4296875,1067.3828125,8.513055083744842,-6.614944822053803,1.0094300145232584,part03,0.4869449162551368,6.614944822053814,1.006176580957727,part02,True,False,15.47412111933817
test_z_245,245,1,0.7369031310081482,178,178,1295.8984375,1295.8984375,0.6709238023552434,6.968611838987756,0.9936511035942062,part02,8.329076197644746,-6.968611838987733,0.9904485260936876,part03,True,False,15.902625630989336
test_z_245,245,2,0.7331929206848145,173,190,1266.6015625,1366.2109375,2.704197916833444,11.314235671180377,0.9902994102453022,part01,6.295802083166535,-11.314235671180354,0.98710763538735,part04,True,False,22.911729218451892
test_z_245,245,3,0.732624351978302,179,197,1301.7578125,1407.2265625,0.08693829699301983,13.799246341636856,0.987072255530638,part01,8.913061703006962,-13.799246341636827,0.9838908819222216,part04,True,False,28.975459491902768
test_z_245,245,4,0.7286812663078308,184,176,1331.0546875,1284.1796875,-1.8625366939816188,6.204955019506395,0.9934726722720718,part02,10.862536693981605,-6.20495501950637,0.9902706698628863,part03,True,False,17.774514336696786
test_z_245,245,5,0.728099524974823,165,170,1219.7265625,1249.0234375,6.234308402604217,4.22570222670911,0.9982155849967418,part02,2.765691597395761,-4.22570222670909,0.994998295988946,part03,True,False,9.135509825764048
test_z_246,246,1,0.7348769307136536,178,196,1295.8984375,1401.3671875,0.5229576103116963,13.444276722954354,0.9875536568091463,part01,8.477042389688293,-13.444276722954324,0.9843707316250333,part04,True,False,28.040359681912033
test_z_246,246,2,0.7346464991569519,164,169,1213.8671875,1243.1640625,6.6624994569037375,3.8793080417226142,0.99869698627525,part02,2.337500543096248,-3.8793080417226067,0.9954781456917576,part03,True,False,8.882665091892793
test_z_246,246,3,0.7331180572509766,178,167,1295.8984375,1231.4453125,0.760456957652833,3.050238988379795,0.9973773210739649,part02,8.23954304234716,-3.050238988379785,0.9941627338245318,part03,True,False,9.651557398015978
test_z_246,246,4,0.7309751510620117,168,175,1237.3046875,1278.3203125,4.9338624660972075,5.979084264226207,0.9960938870739879,part02,4.066137533902783,-5.9790842642261905,0.992883436383994,part03,True,False,11.989609714783095
test_z_246,246,5,0.7157859206199646,159,139,1184.5703125,1067.3828125,8.930137087795723,-6.6050832661366705,1.0095726687581523,part03,0.06986291220425014,6.60508326613668,1.00631877541228,part02,True,False,15.90638105532016
test_z_247,247,1,0.7379069924354553,179,195,1301.7578125,1395.5078125,0.10377627472269187,13.07518575518095,0.9877497496178669,part01,8.896223725277284,-13.075185755180916,0.9845661924187388,part04,True,False,27.588930068067327
test_z_247,247,2,0.729714035987854,169,175,1243.1640625,1278.3203125,4.510563448028552,5.970891728816041,0.9959512328390941,part02,4.489436551971443,-5.970891728816031,0.9927412419294409,part03,True,False,11.94180214602101
test_z_247,247,3,0.7286236882209778,186,203,1342.7734375,1442.3828125,-2.9676405524305394,15.929508262574195,0.9840411936246944,part01,11.967640552430524,-15.929508262574156,0.9808695892507988,part04,True,False,35.18607047726267
test_z_247,247,4,0.7242529988288879,182,172,1319.3359375,1260.7421875,-0.9771956445666757,4.794223870147778,0.9951129689163173,part02,9.977195644566656,-4.794223870147749,0.9919056797650267,part03,True,False,14.558056827194303
test_z_247,247,5,0.723574161529541,176,167,1284.1796875,1231.4453125,1.6067962318177422,3.0674335342508843,0.9976626295437526,part02,7.39320376818224,-3.0674335342508776,0.994447122733638,part03,True,False,8.433214459806134
test_z_248,248,1,0.7367985844612122,166,165,1225.5859375,1219.7265625,5.8439849155408545,2.44511565355027,0.99976666597992,part02,3.156015084459131,-2.4451156535502636,0.9965443777756858,part03,True,False,5.580281717776595
test_z_248,248,2,0.73655766248703,179,195,1301.7578125,1395.5078125,0.10377627472269187,13.07518575518095,0.9877497496178669,part01,8.896223725277284,-13.075185755180916,0.9845661924187388,part04,True,False,27.588930068067327
test_z_248,248,3,0.7287306785583496,169,175,1243.1640625,1278.3203125,4.510563448028552,5.970891728816041,0.9959512328390941,part02,4.489436551971443,-5.970891728816031,0.9927412419294409,part03,True,False,11.94180214602101
test_z_248,248,4,0.7275166511535645,175,168,1278.3203125,1237.3046875,2.0221071991289765,3.430889022055559,0.997466536735032,part02,6.977892800871018,-3.430889022055542,0.9942516619399324,part03,True,False,8.464266587075274
test_z_248,248,5,0.721895158290863,161,139,1196.2890625,1067.3828125,8.095855177664252,-6.624809165666042,1.0092873602883645,part03,0.9041448223357322,6.624809165666046,1.006034386503174,part02,True,False,15.07557905225901
test_z_249,249,1,0.7328854203224182,179,194,1301.7578125,1389.6484375,0.11218660472468252,12.713527807219462,0.9880884966614814,part01,8.887813395275293,-12.713527807219435,0.9849038476669973,part04,True,False,26.89882493319733
test_z_249,249,2,0.7324883937835693,168,175,1237.3046875,1278.3203125,4.9338624660972075,5.979084264226207,0.9960938870739879,part02,4.066137533902783,-5.9790842642261905,0.992883436383994,part03,True,False,11.989609714783095
test_z_249,249,3,0.7317634224891663,173,190,1266.6015625,1366.2109375,2.704197916833444,11.314235671180377,0.9902994102453022,part01,6.295802083166535,-11.314235671180354,0.98710763538735,part04,True,False,22.911729218451892
test_z_249,249,4,0.7315486669540405,193,195,1383.7890625,1395.5078125,-5.893508453889491,12.973680492742465,0.9857525903293529,part01,14.893508453889462,-12.973680492742417,0.9825754700549959,part04,True,False,33.24703917697561
test_z_249,249,5,0.7204018235206604,179,166,1301.7578125,1225.5859375,0.34535685030844376,2.6868258200796733,0.9975734138826855,part02,8.654643149691536,-2.686825820079658,0.9943581946182374,part03,True,False,9.895472235062996
test_z_250,250,1,0.7374241948127747,178,196,1295.8984375,1401.3671875,0.5229576103116963,13.444276722954354,0.9875536568091463,part01,8.477042389688293,-13.444276722954324,0.9843707316250333,part04,True,False,28.040359681912033
test_z_250,250,2,0.730833888053894,173,190,1266.6015625,1366.2109375,2.704197916833444,11.314235671180377,0.9902994102453022,part01,6.295802083166535,-11.314235671180354,0.98710763538735,part04,True,False,22.911729218451892
test_z_250,250,3,0.7298516631126404,169,175,1243.1640625,1278.3203125,4.510563448028552,5.970891728816041,0.9959512328390941,part02,4.489436551971443,-5.970891728816031,0.9927412419294409,part03,True,False,11.94180214602101
test_z_250,250,4,0.7296188473701477,165,165,1219.7265625,1219.7265625,6.26547848257034,2.4537799405560814,0.9999093202148139,part02,2.73452151742964,-2.4537799405560703,0.9966865722302388,part03,True,False,6.045808554393459
test_z_250,250,5,0.725024938583374,175,172,1278.3203125,1260.7421875,1.9913463012763208,4.852750184542886,0.9961115485605743,part02,7.008653698723668,-4.852750184542877,0.9929010409468982,part03,True,False,10.92566295172992
